image,@type,url,priceRange,description,hasMap,name,@context,ratingValue,nb_review,address,city
https://t-cf.bstatic.com/xdata/images/hotel/max500/220809665.jpg?k=4d73fa14eecb3872a0ba278946df0fa527f59b8ae78e7cc1b5740adb754bd84b&o=&hp=1,Hotel,https://www.booking.com/hotel/fr/golden-square-strasbourg.fr.html,Tarifs à partir de € 179 par nuit pour les dates à venir (nous ajustons nos tarifs),"Situé dans le centre de Strasbourg, à 300 mètres du marché de Noël et à 1,2 km de la cathédrale, l'établissement Le Carré d'or - Appartement avec vue...","https://maps.googleapis.com/maps/api/staticmap?center=48.5828611,7.7495009&size=1600x1200&zoom=15&sensor=false&markers=color:blue%7c48.5828611,7.7495009&client=gme-booking&channel=booking-frontend&signature=Fx7Z4zV-C5h58fHc2sFAHllch3A=",Le Carré d'or - Appartement avec vue Cathédrale,http://schema.org,9.9,204.0,"8 Rue du Sanglier, 67000 Strasbourg, France",strasbourg
https://t-cf.bstatic.com/xdata/images/hotel/max500/254610737.jpg?k=ef940acdf3952f61325a3c143b53d62007164aa8322dc8936c509a016b6211b7&o=&hp=1,Hotel,https://www.booking.com/hotel/fr/origami.fr.html,Tarifs à partir de € 82 par nuit pour les dates à venir (nous ajustons nos tarifs),"Situé à Strasbourg, dans un bâtiment datant de 2018, l'hôtel ORIGAMI propose un bar et des chambres avec connexion Wi-Fi gratuite.","https://maps.googleapis.com/maps/api/staticmap?zoom=15&size=1600x1200&center=48.5910815,7.7270940&sensor=false&markers=color:blue%7c48.5910815,7.7270940&client=gme-booking&channel=booking-frontend&signature=68jN0mjNvYacii0f2qmWJUSFbb8=",Hôtel ORIGAMI,http://schema.org,8.9,5796.0,"16 Rue du bataillon de marche 24, 67200 Strasbourg, France",strasbourg
https://t-cf.bstatic.com/xdata/images/hotel/max500/346538029.jpg?k=8d7b8534a317b9bae025449e62365782d24cd109efe33deaa381cdc34f79af56&o=&hp=1,Hotel,https://www.booking.com/hotel/fr/ha-tel-nid-de-cigognes.fr.html,Tarifs à partir de € 103 par nuit pour les dates à venir (nous ajustons nos tarifs),"Ce boutique hôtel respectueux de l’environnement vous accueille en face de la gare TGV de Strasbourg, à seulement 1,7 km du centre-ville et à 5 minutes à...","https://maps.googleapis.com/maps/api/staticmap?zoom=15&markers=color:blue%7c48.5838363,7.7349490&size=1600x1200&center=48.5838363,7.7349490&sensor=false&client=gme-booking&channel=booking-frontend&signature=ZLZLQydkqhSK7bHdgTNcaWEZQ0Q=",Hôtel Tandem - Boutique Hôtel,http://schema.org,9.1,1853.0,"2 place de la Gare, 67000 Strasbourg, France",strasbourg
https://t-cf.bstatic.com/xdata/images/hotel/max500/87750714.jpg?k=d962b925460871856cdd6b36a3bc559b91eb2ece7ec21b6ec4e71475cb34bf76&o=&hp=1,Hotel,https://www.booking.com/hotel/fr/apartement-a-place-de-la-cathedrale.fr.html,Tarifs à partir de € 256 par nuit pour les dates à venir (nous ajustons nos tarifs),"L'Apartement Place De La Cathedrale se situe à Strasbourg, à quelques pas de la cathédrale et à 200 mètres du musée historique.","https://maps.googleapis.com/maps/api/staticmap?size=1600x1200&markers=color:blue%7c48.5819984,7.7501738&zoom=15&center=48.5819984,7.7501738&sensor=false&client=gme-booking&channel=booking-frontend&signature=OP37Ow-eLLrdunBdpewu90J_mg0=",Les appartements Place de la Cathédrale,http://schema.org,9.2,113.0,"18 Place De La Cathedrale, 67000 Strasbourg, France",strasbourg
https://t-cf.bstatic.com/xdata/images/hotel/max500/225444983.jpg?k=9e08a4eae1293639dd33c970c1111ab8082b879eac8d1329acfa80103f70048f&o=&hp=1,Hotel,https://www.booking.com/hotel/fr/embassy-corner.fr.html,Tarifs à partir de € 244 par nuit pour les dates à venir (nous ajustons nos tarifs),"Doté d'un patio avec vue sur le jardin et d'une terrasse, l'Embassy Corner se trouve à Strasbourg, à proximité de l'église Saint-Paul et à 2,1 km du parc...","https://maps.googleapis.com/maps/api/staticmap?size=1600x1200&center=48.5890702,7.7716715&zoom=15&sensor=false&markers=color:blue%7c48.5890702,7.7716715&client=gme-booking&channel=booking-frontend&signature=G5HJecR6uE7KUgNoHW-v4ciskNY=",Embassy Corner,http://schema.org,9.1,53.0,"9 Rue Trubner, 67000 Strasbourg, France",strasbourg
https://t-cf.bstatic.com/xdata/images/hotel/max500/330598587.jpg?k=c50b7370de4b92de869b6031609f3d1349600a1631eb1f5d6ee0c69906cc640f&o=&hp=1,Hotel,https://www.booking.com/hotel/fr/leonor-the-place-to-live.fr.html,Tarifs à partir de € 152 par nuit pour les dates à venir (nous ajustons nos tarifs),"Situé à Strasbourg, à 200 mètres du marché de Noël, l'Hôtel LÉONOR the place to live dispose d'un bar et offre une vue sur la ville.","https://maps.googleapis.com/maps/api/staticmap?sensor=false&center=48.5859420,7.7472350&size=1600x1200&zoom=15&markers=color:blue%7c48.5859420,7.7472350&client=gme-booking&channel=booking-frontend&signature=OKMpwcr_Yufh_89EdnEE3SfH0p8=",Hôtel LÉONOR the place to live,http://schema.org,9.2,788.0,"11 Rue de la Nuée-Bleue, 67000 Strasbourg, France",strasbourg
https://t-cf.bstatic.com/xdata/images/hotel/max500/241173398.jpg?k=af37e1e4480e947a947b497b855a8aef8a484e427c3ec09af89efe44a658dcfc&o=&hp=1,Hotel,https://www.booking.com/hotel/fr/holiday-inn-express-strasbourg-centre.fr.html,Tarifs à partir de € 82 par nuit pour les dates à venir (nous ajustons nos tarifs),Le Holiday Inn Express Strasbourg Centre propose des hébergements à seulement 10 minutes de marche du quartier piéton de Strasbourg.,"https://maps.googleapis.com/maps/api/staticmap?markers=color:blue%7c48.5715405,7.7452549&sensor=false&size=1600x1200&center=48.5715405,7.7452549&zoom=15&client=gme-booking&channel=booking-frontend&signature=Az-NVN1UhULn1KQA3ogD62zeaYc=","Holiday Inn Express Strasbourg Centre, an IHG Hotel",http://schema.org,8.0,4520.0,"Rue de la Corderie, 67000 Strasbourg, France",strasbourg
https://t-cf.bstatic.com/xdata/images/hotel/max500/322706984.jpg?k=0a4164af0d05475be67c27e2e36e64d0cfe7550e6c00572a53882a8d25dd8807&o=&hp=1,Hotel,https://www.booking.com/hotel/fr/the-people-hostel-strasbourg.fr.html,Tarifs à partir de € 24 par nuit pour les dates à venir (nous ajustons nos tarifs),"Doté d’un bar, l’établissement The People - Strasbourg vous accueille à Strasbourg, en Alsace, à 500 mètres de la cathédrale et du musée historique de la...","https://maps.googleapis.com/maps/api/staticmap?zoom=15&markers=color:blue%7c48.5811950,7.7573180&size=1600x1200&center=48.5811950,7.7573180&sensor=false&client=gme-booking&channel=booking-frontend&signature=FP7ONPFTEKZA1EXKdQVk9Paixpg=",The People - Strasbourg,http://schema.org,8.4,2158.0,"7 Rue de la Krutenau, 67000 Strasbourg, France",strasbourg
https://t-cf.bstatic.com/xdata/images/hotel/max500/62976408.jpg?k=4fd0f296f490c5b601c366230618d5972eae5f1a1a969f1db145589f4cca924c&o=&hp=1,Hotel,https://www.booking.com/hotel/fr/appart-victoria-garden-strasbourg.fr.html,Tarifs à partir de € 73 par nuit pour les dates à venir (nous ajustons nos tarifs),"Situé à 1 km de la gare de Strasbourg ainsi qu'à 1,5 km du quartier de La Petite France, l'établissement City Résidence Strasbourg Centre dispose d'une...","https://maps.googleapis.com/maps/api/staticmap?size=1600x1200&center=48.5890619,7.7387986&zoom=15&markers=color:blue%7c48.5890619,7.7387986&sensor=false&client=gme-booking&channel=booking-frontend&signature=laoihXkAMDnAPJcNMe2TvGrGz9U=",City Résidence Strasbourg Centre,http://schema.org,7.1,3446.0,"1 Rue des Magasins, 67000 Strasbourg, France",strasbourg
https://t-cf.bstatic.com/xdata/images/hotel/max500/150830486.jpg?k=d67ea739d68ae0ed0af00edaafe372398c2bd8499e88c6e84d373f9897d3252c&o=&hp=1,Hotel,https://www.booking.com/hotel/fr/magnifique-appartement-feng-shui.fr.html,Tarifs à partir de € 139 par nuit pour les dates à venir (nous ajustons nos tarifs),"Le Naeva Feng Shui vous accueille à Strasbourg, dans le quartier de la gare de Strasbourg, à 7 minutes à pied de la Petite France.","https://maps.googleapis.com/maps/api/staticmap?center=48.5826468,7.7335328&size=1600x1200&sensor=false&zoom=15&markers=color:blue%7c48.5826468,7.7335328&client=gme-booking&channel=booking-frontend&signature=DEiveFlbJnphHmmGqrZ-23KkGV8=",Naeva Feng Shui,http://schema.org,9.2,47.0,"53 Rue de la Course, 67000 Strasbourg, France",strasbourg
